Product Name,Batch name,Manufacture date,Expiry date,Verification code
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219343
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219344
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219345
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219346
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219347
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219348
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219349
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219350
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219351
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219352
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219353
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219354
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219355
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219356
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219357
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219358
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219359
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219360
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219361
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219362
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219363
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219364
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219365
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219366
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219367
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219368
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219369
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219370
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219371
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219372
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219373
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219374
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219375
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219376
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219377
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219378
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219379
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219380
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219381
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219382
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219383
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219384
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219385
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219386
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219387
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219388
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219389
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219390
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219391
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219392
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219393
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219394
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219395
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219396
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219397
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219398
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219399
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219400
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219401
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219402
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219403
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219404
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219405
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219406
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219407
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219408
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219409
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219410
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219411
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219412
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219413
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219414
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219415
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219416
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219417
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219418
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219419
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219420
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219421
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219422
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219423
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219424
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219425
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219426
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219427
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219428
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219429
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219430
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219431
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219432
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219433
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219434
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219435
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219436
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219437
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219438
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219439
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219440
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219441
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219442
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219443
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219444
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219445
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219446
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219447
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219448
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219449
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219450
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219451
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219452
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219453
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219454
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219455
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219456
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219457
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219458
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219459
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219460
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219461
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219462
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219463
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219464
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219465
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219466
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219467
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219468
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219469
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219470
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219471
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219472
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219473
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219474
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219475
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219476
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219477
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219478
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219479
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219480
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219481
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219482
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219483
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219484
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219485
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219486
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219487
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219488
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219489
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219490
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219491
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219492
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219493
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219494
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219495
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219496
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219497
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219498
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219499
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219500
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219501
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219502
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219503
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219504
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219505
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219506
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219507
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219508
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219509
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219510
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219511
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219512
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219513
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219514
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219515
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219516
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219517
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219518
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219519
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219520
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219521
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219522
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219523
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219524
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219525
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219526
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219527
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219528
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219529
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219530
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219531
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219532
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219533
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219534
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219535
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219536
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219537
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219538
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219539
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219540
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219541
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219542
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219543
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219544
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219545
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219546
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219547
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219548
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219549
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219550
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219551
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219552
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219553
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219554
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219555
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219556
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219557
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219558
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219559
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219560
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219561
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219562
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219563
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219564
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219565
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219566
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219567
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219568
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219569
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219570
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219571
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219572
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219573
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219574
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219575
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219576
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219577
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219578
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219579
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219580
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219581
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219582
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219583
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219584
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219585
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219586
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219587
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219588
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219589
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219590
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219591
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219592
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219593
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219594
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219595
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219596
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219597
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219598
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219599
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219600
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219601
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219602
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219603
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219604
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219605
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219606
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219607
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219608
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219609
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219610
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219611
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219612
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219613
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219614
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219615
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219616
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219617
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219618
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219619
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219620
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219621
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219622
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219623
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219624
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219625
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219626
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219627
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219628
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219629
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219630
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219631
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219632
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219633
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219634
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219635
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219636
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219637
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219638
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219639
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219640
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219641
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219642
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219643
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219644
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219645
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219646
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219647
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219648
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219649
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219650
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219651
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219652
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219653
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219654
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219655
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219656
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219657
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219658
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219659
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219660
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219661
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219662
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219663
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219664
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219665
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219666
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219667
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219668
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219669
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219670
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219671
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219672
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219673
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219674
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219675
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219676
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219677
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219678
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219679
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219680
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219681
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219682
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219683
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219684
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219685
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219686
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219687
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219688
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219689
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219690
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219691
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219692
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219693
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219694
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219695
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219696
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219697
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219698
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219699
DOCELIEVA 80 MG,R24DC12B8,24-Dec,26-Nov,AP219700
